-50.1808087463089,-58.7238593176556,-70.2760687448348,-79.117063010174,-70.5064556847423,-68.8026490026254,22,37,9.3
-72.3909673914919,-67.9772157495023,-63.9424483884515,-72.0502384129555,-50.9245506516721,-63.4948422154448,100,25,15.3
-73.1612537587642,-74.7222630388971,-49.9480830867509,-65.6270796674524,-69.713158417983,-60.0487961495469,155,32,17.3
-56.0650431891242,-42.1746126312543,-65.1218111179735,-62.2758862563181,-68.2044439479287,-61.3040001290817,111,36,15.3
-66.8441480296335,-66.5603584466501,-19.8226796563411,-76.0020202067081,-67.7165588894502,-59.646286603341,227,32,20
-73.4748620976416,-57.042303075569,-66.4119771766049,-57.9084140319355,-59.4647507925266,-52.3650432437497,307,24,12.3
-73.9889681850843,-76.548801043759,-67.8043178965164,-61.7010619347067,-52.3179708913907,-64.251349985421,307,24,12.3
-83.2585492744587,-80.8724799510651,-71.7407657356297,-57.3670713634331,-73.4059038198174,-72.2435614831992,336,15,17.3
-57.5655538600796,-67.6438386971991,-77.4510989181959,-84.7553005222776,-70.003623377864,-75.8944082067653,248,35,5
-61.6901607221852,-50.6670971274855,-57.5643342931902,-73.9981232175248,-67.2830505050051,-54.6659895015805,209,38,19.3
-66.5744875902558,-51.4621750082438,-52.7990258133648,-78.1045588996895,-69.865700317634,-56.1726920991144,61,34,13.3
-76.4556189561937,-53.471738874539,-61.6181198405313,-82.6516196120227,-73.5516000710404,-63.0806850736544,162,39,17.3
-45.9258809208314,-72.3805867930892,-72.6700595743287,-87.8861912881542,-79.9616040531477,-73.0377188664151,10,37,7.3
-65.3013472037295,-69.7848039807879,-47.8103864649929,-75.8299862241053,-76.5008478642331,-57.9316873335405,177,30,18.3
-51.411432415139,-74.4751036006778,-71.161082485869,-81.6741420587036,-72.536448403287,-59.7883296696885,18,39,8.3
-75.1678797229264,-79.021165136529,-52.3741381097731,-58.3544365240871,-65.2469868925766,-63.5275554206491,151,28,17.3
-81.0118102426597,-75.324910303727,-80.4505961596695,-28.7452228243255,-67.2631524616316,-65.4689509379558,320,15,13.3
-78.3236481732454,-77.4086150239489,-67.4781919347197,-77.5186383059273,-66.633022943146,-55.1533935313254,344,15,19.3
-67.4718214695378,-76.1892737910096,-72.7355825534541,-51.2976602254245,-44.3077324629321,-67.3684201507672,91,16,15.3
-76.6474314516335,-63.7465397046051,-56.2156943803362,-45.6143111941993,-55.8244705926199,-61.2731722091929,301,18,12.3
-72.5600606261961,-65.5993920083839,-60.9915755681094,-49.2886711573106,-55.3290590655207,-66.6882060583493,193,22,19.3
-77.7030237891716,-75.951539641789,-72.6249158087506,-69.7216137100117,-51.1265658406733,-57.8857060267594,100,25,15.3
-65.4728505839108,-69.8586089783457,-68.706296300693,-75.9094966541999,-79.0051854944266,-64.8230619127331,232,37,20
-70.4247263063684,-74.1739941567866,-56.7985557809711,-54.8391726072134,-59.6389160523253,-35.0288667171863,311,28,12.3
-79.8597111344608,-79.226889290033,-76.6087404922964,-65.7792689717698,-71.041650982107,-71.2486896221454,347,14,20
-61.862268555959,-67.6004295821566,-60.3080946570498,-73.7346492535476,-72.9575424601562,-69.2532887591863,157,34,17.3
-80.5914623389939,-83.1105420505728,-74.3078552018125,-57.0644068040407,-65.1492888275948,-48.2017169915579,212,17,20
-81.6705019238108,-69.6532687688122,-75.928645269697,-46.027574180341,-57.7547109750117,-71.800159866846,328,15,15.3
-70.4997716162439,-72.695372726158,-71.6057641323926,-79.72465473364,-65.45733733,-69.9342213610137,280,19,11.3
-58.5175464357851,-85.3652703993832,-82.9474960041607,-81.1892898291806,-69.2427481749682,-66.9825063620658,246,33,5
-73.0744570561796,-67.9563923214612,-55.4958051025421,-67.1860590985269,-71.5123144038696,-62.6650899470922,309,26,12.3
-61.0585170865098,-71.3720300496465,-68.2612090708445,-73.5869607289205,-70.0363813060103,-53.5308770180326,263,32,8.3
-80.2421042160965,-77.1558549511922,-77.7163073646452,-54.3170916962928,-74.1174855807305,-57.898559295159,331,14,16.3
-72.1414255602724,-56.1961160791792,-59.5208162592557,-60.6904071330622,-64.3970390310609,-57.139119997991,61,34,13.3
-63.6031868872215,-70.3040950889149,-63.506596933118,-57.1987104520637,-53.0982814707524,-40.824585094138,309,26,12.3
-55.6377705395807,-55.2502600623813,-56.6122111754004,-73.4628895273721,-55.0721650048868,-69.7780716308741,61,34,13.3
-51.5407921170996,-69.7738298878177,-65.8767613892576,-70.9682430396045,-73.7325564116659,-68.5531153566582,263,32,8.3
-61.2525155674195,-67.6072063391385,-79.9050453932873,-62.0545440040762,-60.4660564395221,-41.1815819113088,292,31,11.3
-71.0953208626889,-72.4892208684108,-56.2091855962627,-76.4072688082017,-64.144145422772,-53.7528164501238,199,28,19.3
-76.4934030306186,-71.2466557908964,-59.4286020934421,-62.1364586829475,-53.4873452399714,-50.4764506082148,221,26,20
-75.834106284527,-79.6155236974418,-73.685598979758,-43.7114857373851,-75.6077686031679,-60.5009139009299,331,14,16.3
-77.6793550909453,-62.4217371302098,-40.827772418308,-72.8572489633183,-59.153672950691,-55.0306228969904,203,32,19.3
-69.7311816682097,-88.4207405022698,-63.7669548874361,-54.4437579088506,-61.4064080345846,-43.1306040996397,55,28,13.3
-65.6979190045859,-75.820049137349,-52.9504479297725,-56.8772308180308,-50.0828688668787,-55.5721184318821,284,23,11.3
-68.3344781136135,-64.2650327568625,-60.2861805416864,-58.218126444906,-43.5841559373881,-53.8470586069313,150,27,17.3
-58.0389605149553,-48.4357954510301,-60.3711447585042,-74.5825566424447,-78.1661210759685,-70.776142683012,207,36,19.3
-58.9156563997736,-65.2931826643282,-77.7883174983992,-88.2926752787111,-75.5337690420882,-76.8788892780392,6,39,6.3
-77.4409161785066,-76.6044185610092,-47.7456749657897,-61.5685242260785,-60.8063756731992,-51.5917118776527,100,25,15.3
-44.5273145417137,-63.7725979494055,-71.6768056817887,-79.2416340071093,-71.7848527421258,-70.3876016383925,24,39,9.3
-58.0130901147199,-73.5168396020786,-68.1413730183494,-76.8459424635574,-76.0232463457622,-75.8037757199294,65,38,13.3
-70.4978260700473,-64.6508441504106,-54.1288587366431,-40.6409273643527,-59.6136445857429,-50.9816245929654,51,24,13.3
-70.1102871064683,-58.7528968536057,-54.8475210337093,-59.4498240750355,-58.9187642378463,-44.6004732544229,53,26,13.3
-61.1997854174408,-73.0123166280933,-63.5090512214135,-66.9675237356053,-60.2257016245107,-41.5923790192226,63,36,13.3
-60.2706995455726,-59.7552487199094,-58.0142254455273,-72.298939350622,-75.545613422436,-85.3122952783366,32,35,11.3
-60.0761034493671,-69.3600171185275,-63.0444584462878,-82.3075379742514,-80.3249436450343,-79.188644295685,235,32,4
-78.9983141703162,-69.1659812917544,-68.94725769591,-59.524459902471,-47.9766572138314,-57.4672010170281,282,21,11.3
-61.8954779038332,-67.7494825454984,-40.577558187723,-63.0322112628225,-58.5719988157978,-58.8790109414991,130,31,16.3
-70.2367749032655,-74.4008842319473,-79.3301140738384,-44.5676985155817,-55.4022639169965,-62.2728422774479,320,15,13.3
-47.1967798407174,-78.7797233828399,-74.9517355733918,-79.2889943198894,-74.5474128933177,-76.423910584857,3,36,6.3
-83.4438535879703,-81.5738779506551,-65.4549011088881,-61.5861027241749,-52.3903807054538,-53.4074700604592,218,23,20
-67.8635730419388,-70.232190299439,-68.2939659880475,-76.8889643861111,-80.7249168471949,-59.4083911123802,230,35,20
-82.7453274806564,-75.0675629165151,-58.1619757706035,-85.8205354665661,-68.9514582487616,-59.4453576232311,182,35,18.3
-36.5253429913793,-56.1166339947135,-69.3287631103362,-74.3935702308233,-71.7144411758423,-70.5788791712079,24,39,9.3
-76.3629278664727,-68.2193877471495,-37.94005234783,-70.0733074155651,-55.198700196148,-64.5533468840123,130,31,16.3
-62.5261679024022,-53.8448840843433,-53.5567345052441,-84.4459624653395,-69.7365265432484,-63.152226095399,182,35,18.3
-77.2962956354647,-88.3935031043092,-71.2012618630024,-66.6258122127042,-58.1614478486827,-55.6704733734603,305,22,12.3
-73.718476952115,-73.2582712102194,-47.3391200524395,-54.9015774202041,-59.0236560195103,-49.3858067729863,309,26,12.3
-75.8491088980923,-82.6635247452782,-65.9235718045146,-66.2857536779241,-71.8649458123706,-39.5130497527957,55,28,13.3
-53.8801511215423,-58.9242168190246,-66.4908915386769,-79.8234759208706,-71.1200694878642,-66.3214339322388,230,35,20
-64.7628856589528,-54.6885809266197,-51.187494174305,-75.9291079807297,-64.836497893392,-57.6048308179373,111,36,15.3
-56.3261625677586,-54.7957791169515,-52.1664630524328,-56.9995914880105,-62.650244164461,-54.6394102195117,315,32,12.3
-78.177184578602,-68.4226501830614,-48.7487868921237,-78.3327938253257,-66.8458767429303,-44.9332844147795,128,29,16.3
-61.6601578560796,-76.254640075931,-64.1929338326702,-63.8680543858193,-62.9415785406369,-39.5111574988206,309,26,12.3
-83.4027934964909,-73.842295660656,-74.1198760088323,-74.8000526953598,-63.3017250647309,-66.559973202206,336,15,17.3
-57.2988053738319,-69.6338055289449,-56.5328113599808,-78.9544364280783,-74.5161932234532,-83.7482083831018,246,33,5
-66.6273414014994,-73.6841574004065,-58.3811602400364,-79.7348430465277,-73.5263400202679,-59.9106152497825,230,35,20
-81.0138753447601,-47.4193807213883,-75.3454062202853,-51.6335699005038,-60.1514034724098,-74.9051755702576,94,19,15.3
-71.4745659479623,-71.0788359164921,-46.884926314599,-70.6876180617688,-63.1175493855328,-70.1788045808465,156,33,17.3
-74.6024594237609,-69.8058081415432,-71.775499245408,-81.4256110992409,-74.0816351671357,-72.3317536442511,241,38,4
-76.6167427866731,-79.6551897314895,-57.9337253276025,-37.596959971975,-43.0816593405158,-46.5507164795488,49,22,13.3
-84.4706451557892,-74.6117559558647,-66.5389301849491,-41.0550717397799,-59.1558350208094,-65.5649863655593,320,15,13.3
-77.4649359924722,-68.1684349183135,-61.0557541685757,-48.8179570695703,-40.4383951185335,-76.4559191639227,94,19,15.3
-51.4627498769295,-66.9088196896106,-65.9064843126701,-67.920926191765,-76.3316785268991,-54.8306589914958,263,32,8.3
-66.6641476185855,-76.7760788020864,-62.2898060854071,-76.0106815261314,-77.2928171101869,-64.3805201352835,255,32,6.3
-60.7997363897437,-71.637221211522,-75.6114522623381,-88.4635620416019,-71.9209264273084,-69.2084500506309,239,36,4
-43.3493126917979,-63.4427475358919,-53.3458581053029,-58.0998602234958,-63.8872299295079,-59.4592449055966,63,36,13.3
-79.1412174320414,-74.8018203259085,-73.8376761384622,-59.0251455205353,-68.3898383133713,-57.6514665983609,139,16,17.3
-72.2791776565575,-78.0195134698789,-63.7650084944372,-51.4612779370525,-60.3726628179746,-57.60532795971,150,27,17.3
-45.7071932162606,-60.974508336019,-64.4532227055122,-77.021284282415,-74.8213665194342,-73.4037652056063,13,34,8.3
-59.2028634759859,-70.0009760782382,-66.7821811566937,-72.4034178534075,-62.4675514470396,-57.5388841123235,150,27,17.3
-68.6476559477511,-60.4559354399707,-61.2282715921378,-49.4267869262171,-54.4138161899451,-52.3176518752455,103,28,15.3
-66.5759513880403,-69.7926952690128,-78.8882591287587,-66.4809757723936,-61.5181105530509,-30.7924735738298,55,28,13.3
-67.4225235834453,-55.7534541331022,-69.3665033387434,-81.2100438595768,-71.747557746651,-74.1307733568859,234,39,20
-69.0353492873778,-66.1284609680195,-48.4575875407566,-79.161195658456,-85.2730484806451,-61.6216175139719,223,28,20
-74.7560565116226,-74.0389694567162,-62.1882162928493,-80.4328522363203,-64.9921213556566,-64.0394555496769,225,30,20
-63.3665480421774,-71.6707854124472,-36.4379632185814,-54.8701446802024,-71.4739341466756,-51.8049868107494,179,32,18.3
-56.1573227726796,-73.1114919752375,-54.3573188477549,-81.0287029697977,-79.6535322242872,-73.6702105738663,235,32,4
-75.0136520180443,-81.5107075517941,-79.0536404101682,-45.472002347018,-63.0954948847765,-77.5207464802435,212,17,20
-48.6395228613674,-42.1297302245182,-69.0032848610582,-73.4921143659581,-74.5012823759422,-78.7278806311042,42,39,12.3
-66.6168763666538,-62.7438645537656,-50.5667783642216,-77.5553826401555,-57.0293547606906,-63.8985565066459,203,32,19.3
-76.0155206755926,-68.4612755683047,-54.0737487606341,-75.6311079330325,-64.6560376371499,-47.0424102012722,156,33,17.3
-59.6340728340518,-74.8634954997941,-74.7626970089168,-69.058878104322,-76.6609355490515,-58.9604098190223,268,33,9.3
-73.1947648988699,-73.8907525098561,-68.107866787877,-62.9854284939135,-63.5703169978809,-40.8046068289145,311,28,12.3
-66.100688675842,-65.8502669949494,-58.5239009489283,-57.6345148286186,-47.597214658159,-43.0873314442256,196,25,19.3
-80.2021162088026,-72.6078993630883,-75.732687019161,-41.7283404772558,-63.8279434346605,-71.8363506560059,323,14,14.3
-82.1353557405396,-70.4752087158605,-72.1706804609339,-63.0322309038554,-59.1773007210877,-64.9827039859806,212,17,20
-68.9357170857657,-54.3519255219698,-56.6218680805319,-67.6863288399943,-74.886278773511,-47.9724998627087,159,36,17.3
-74.6186999794532,-78.1926058016777,-69.15312365456,-51.8516058041479,-68.055275819119,-53.9255754334679,91,16,15.3
-62.5907481489212,-55.0027491820067,-55.205370467401,-72.5474603339125,-72.4570669044978,-60.1868457664265,159,36,17.3
-78.3256060024641,-45.7132206680682,-76.8284388233543,-72.2944232513969,-59.0447803767525,-66.2059818875264,113,38,15.3
-72.2949144411296,-73.1466183104905,-63.1628506845491,-47.9413683832186,-64.7089021365439,-44.2955141975664,309,26,12.3
-66.926978589573,-75.4568091591876,-53.4428407485877,-75.1116866327041,-64.6580118234068,-43.8968626761112,111,36,15.3
-82.9165627321704,-79.6826563841681,-72.6112429972985,-63.013452445822,-65.5682981956248,-70.4418181430003,339,14,18.3
-71.3261873747542,-76.1742197067537,-54.1210124174924,-63.2445548222721,-65.3017978426788,-45.9033677533674,309,26,12.3
-74.3310655793453,-42.4554278887206,-65.6708540847904,-76.6175277431957,-68.7440133963099,-70.5832587487919,162,39,17.3
-87.8752228638672,-84.9001656968298,-75.761571595478,-62.1404777498066,-72.9978550700468,-66.516403215384,331,14,16.3
-76.2024967749085,-63.3175576657107,-51.6743417685095,-59.0212438460297,-50.6229114772516,-50.0824047861329,128,29,16.3
-75.9009314028816,-76.677163242224,-74.5952328372208,-56.0983760211166,-70.4429632441019,-58.856634606125,218,23,20
-81.3955883272367,-71.7353227846385,-69.7105676827353,-61.6587266540444,-61.207991920762,-72.3839252099738,320,15,13.3
-72.1020131381321,-77.660507906797,-54.354305576311,-70.7798634427427,-57.8068089759768,-56.0053577603782,280,19,11.3
-76.0452124507483,-71.6665140028901,-58.8343302847595,-53.9862884870757,-46.9287829496964,-61.4347373439857,303,20,12.3
-59.8844329763511,-64.1058788536814,-55.7281503938399,-63.032773318072,-68.9126743467611,-51.8515193404718,315,32,12.3
-75.793401896163,-75.2401645496095,-69.8266690985276,-70.6525139446114,-52.6831200991048,-58.8523853220749,190,19,19.3
-78.6428901675783,-70.9029546182605,-61.6652663531759,-76.7614169079195,-66.2618151682667,-62.8629810054044,215,20,20
-38.0525461360022,-58.7997945175038,-76.0280148074804,-78.7655306064217,-68.3326359895621,-61.0252004729865,19,34,9.3
-74.6253368425977,-75.9596530873783,-45.0016842716799,-63.7143675114996,-51.9470437206834,-60.980120168234,225,30,20
-69.8260706126065,-73.8157345605231,-60.0326155378904,-61.015369542697,-44.4105867321646,-58.6366907325089,144,21,17.3
-74.8836213711568,-55.8501425416767,-66.0186203357772,-49.5644834777708,-54.5867958985917,-42.8095220873015,49,22,13.3
-60.0651676401592,-53.7625700992508,-70.1080155769103,-59.8474426447165,-77.4336773649714,-52.8914306556665,159,36,17.3
-71.0190129625186,-77.7414107327773,-56.7915590089553,-61.8965622591382,-42.988573012559,-32.9416073220053,141,18,17.3
-54.9491131359338,-68.5767355778611,-63.9152758981946,-80.3316359951912,-69.3163679480107,-57.2301745067502,263,32,8.3
-77.9503649057572,-72.3446935768802,-60.7138302509526,-69.7228020455926,-49.1148137911639,-58.8149334349793,309,26,12.3
-85.7443958532087,-49.8710731738811,-69.8913343993567,-61.6360224668541,-57.2543179555695,-65.7113159954707,294,33,11.3
-68.7701578681979,-84.0218245169964,-63.8104584602835,-79.1472242563594,-56.081122746859,-62.4478119397273,221,26,20
-81.8671746168496,-84.231617542727,-82.9344384577866,-76.5961709835571,-72.8382652555825,-89.2940730722684,347,14,20
-72.6218493501126,-76.9903376721816,-81.0290713496771,-64.1906660772406,-36.4264899985944,-66.3288872133789,193,22,19.3
-58.7816628313263,-50.8082522449575,-63.389064020826,-82.3064675446422,-78.8659848097469,-72.0822297583964,229,34,20
-72.2374081426571,-83.1541164533376,-67.3969793004892,-55.1537614162928,-67.8412206062604,-64.4064855625994,297,14,12.3
-58.8042910399986,-61.7552777953381,-65.8765531770801,-75.5119252470866,-66.1613863548505,-72.9853340369034,205,34,19.3
-82.1252994742213,-76.9169871078963,-63.325130101591,-51.28563314259,-69.3847005524295,-68.7944409850527,187,16,19.3
-66.8477217116833,-69.1891585804431,-66.191815396022,-60.4762480438937,-76.7988126785464,-65.8313125552594,294,33,11.3
-85.6746659164859,-45.7573291503887,-77.8933953371255,-78.6238631678601,-68.9543342187084,-78.2350331340345,234,39,20
-80.2578784510747,-69.0317630343969,-69.8571436869976,-74.2761572227428,-69.3488420598436,-73.8321726329899,205,34,19.3
-67.1757266238039,-68.1574501867728,-53.0329886276853,-64.6279039521308,-52.5196135190773,-32.8762025295163,55,28,13.3
-70.9603321694469,-73.0043227140596,-51.7560615562664,-61.342751139351,-49.8715906351248,-49.3179150609926,196,25,19.3
-80.784049134424,-77.1644414487016,-60.0790628273301,-71.4463385730581,-67.9021401166681,-54.3115371094087,313,30,12.3
-65.6542539930875,-76.2077438166487,-64.5156422772175,-78.0512977602259,-63.514950808716,-60.042431506723,313,30,12.3
-74.5251974541001,-75.0650359041797,-55.899323205565,-73.7605159805619,-63.5533319557307,-52.0058516302752,177,30,18.3
-86.1039218083578,-71.0307239481918,-70.065125888548,-60.9854089311248,-68.2803899815515,-61.8266708110128,278,17,11.3
-65.4858193451229,-68.3098822200885,-55.5606239312073,-76.9622352044431,-67.3115875278021,-74.0724552798631,205,34,19.3
-73.938140932975,-71.772786157558,-69.8603340741336,-58.374867006893,-50.0288037024019,-35.5557250745422,311,28,12.3
-68.8882971651213,-45.0538127651846,-69.6129537171821,-71.1541954049886,-76.1432363292562,-61.5089015328496,162,39,17.3
-75.9204863827533,-64.6471142972289,-61.1503034690252,-64.944430754416,-61.9061451012046,-67.6307317403761,179,32,18.3
-77.4035152659853,-66.1023548213339,-72.6477496189596,-58.3043453236688,-39.1840776578078,-54.4102451383759,49,22,13.3
-63.9292316337546,-60.8012411872625,-60.1579263703111,-43.3219361234067,-51.8776461007898,-44.3825750747448,53,26,13.3
-64.3952264206742,-65.1397244537879,-45.2991942434368,-76.2929757588567,-59.6349231531395,-60.0645301788852,201,30,19.3
-75.0626793108072,-75.1982482804716,-70.6941397869133,-52.097648565917,-52.5350220801121,-57.0579794355537,288,27,11.3
-73.7176749787166,-63.1976545223406,-61.0745181886367,-46.2604353361916,-57.6816064823312,-41.8017153124691,97,22,15.3
-66.333494285155,-76.3604116041759,-81.5567346481197,-80.667687910941,-76.7320539766749,-73.8697709463054,252,39,5
-54.688046680592,-74.1473412391084,-69.0424651459341,-75.694950852068,-86.1219605143725,-60.8357459702511,271,32,10.3
-50.3674899153961,-59.2235022508057,-49.1493875905178,-76.130413911993,-58.7471205616231,-49.2752536774366,153,30,17.3
-62.1189887625117,-63.19607240114,-65.880455836399,-72.7969249931406,-79.8435691844905,-59.8806113627574,209,38,19.3
-64.1890755755669,-67.6943143922191,-60.7738903939722,-64.3176104159588,-68.5739807948624,-45.0053369489031,313,30,12.3
-69.116406990545,-59.8970284750522,-67.9961755034323,-48.2923912184486,-53.1070284401629,-65.4635954519896,47,20,13.3
-71.5726929379477,-72.23271203751,-67.3010654223687,-88.0402036712162,-51.925724789842,-53.9065653989616,221,26,20
-61.0770289321159,-65.8978125772767,-60.7161979912848,-69.2617382602816,-70.0806135010769,-67.6312802689686,271,32,10.3
-66.5349320710509,-59.4263699293977,-58.4738806380935,-69.0447676681057,-51.7590307159168,-53.4080844427707,290,29,11.3
-64.8104535386714,-55.9540837894319,-45.7959229369124,-69.1860742166585,-63.1512553951378,-28.1778631873355,105,30,15.3
-76.6782077685922,-75.5077698864413,-70.5259304389594,-53.0556899195109,-52.8961658247955,-72.4787377110837,320,15,13.3
-48.4830430073988,-63.2390011484791,-77.4243230335877,-71.8921742092499,-65.6060817854278,-70.0416447917918,13,34,8.3
-60.3514368547269,-70.1488879073649,-56.2141771040344,-60.147451716486,-56.9341915318573,-45.4913624354911,286,25,11.3
-48.9098509050423,-74.4679029360924,-76.3214544514301,-79.0455438925072,-79.8782328947329,-81.1307813778925,252,39,5
-81.8702588194264,-56.9986364055415,-68.8889344806503,-50.2994140966719,-43.894109409347,-63.5224946137065,45,18,13.3
-75.087584881065,-70.1902466957401,-60.0247409392687,-59.6415076937071,-58.0246152715376,-53.6951261423336,299,16,12.3
-67.713679626324,-66.9429609707424,-38.8573141002419,-80.6031993541408,-77.7140364752494,-66.5506412236106,203,32,19.3
-68.0840449818589,-59.6772943489238,-61.49113830651,-73.0823642406566,-62.0889094948967,-59.971928479564,209,38,19.3
-77.9242610367182,-70.8638581596179,-80.3300485788526,-71.768639550585,-76.3851879377676,-68.197700056856,297,14,12.3
-79.6777571455148,-74.4743087071786,-63.5735704769222,-34.0883617165363,-52.9344348115935,-62.1573457477731,139,16,17.3
-81.3788953392797,-76.3202415277285,-71.8399254216735,-28.0778082410807,-72.5391850714497,-65.4652003381972,328,15,15.3
