-60.9975033913705,-63.7906327947156,-54.7881498196168,-79.5074922240092,-75.4921599748058,-65.7186520862626,8,182,35,18.3
-74.0001692077498,-63.2770808513583,-63.0170067123099,-46.186506884307,-56.3543520917085,-55.0214697205975,8,49,22,13.3
-67.1620148743931,-46.2228703325604,-68.3754121197215,-83.1203335365227,-76.4059255755417,-69.1289499173447,6,42,39,12.3
-100,-82.5031509453709,-72.0735677626682,-74.9204516590296,-68.136591468369,-66.9444245423555,155,100,25,15.3
-58.7110026700649,-73.5827085039787,-74.4776552247006,-79.1461872353244,-73.4966390796952,-75.214453034032,11,250,37,5
-70.4026326575866,-66.3217275116649,-52.6505205612728,-65.4154932286536,-63.9010587159577,-61.9520893487572,11,156,33,17.3
-74.3500292096017,-71.1937641453857,-64.2051909043687,-53.4246830823994,-58.6639341815281,-61.7590931115161,1,276,15,11.3
-83.4629313743677,-80.8439388096767,-78.7522502746601,-60.0552423992668,-68.0073067719262,-73.6524101978977,11,328,15,15.3
-80.88675921505,-80.9120600039074,-59.0900913972056,-82.796727466602,-68.503868221179,-72.9160585637144,155,177,30,18.3
-55.3405439681867,-80.4538735009514,-78.8392920751927,-100,-82.6704627345901,-77.5989138141584,155,13,34,8.3
-50.4956980271804,-84.9218560652043,-88.6793247352512,-100,-100,-89,42,10,37,7.3
-63.8257394566077,-57.7353623440867,-63.86981926857,-72.1065225930971,-75.4508184359091,-75.0475599637617,8,207,36,19.3
-51.2111669224827,-67.0093448631787,-72.3162533865135,-79.6083528776045,-77.3743910835672,-67.964065110165,6,15,36,8.3
-54.8336266178554,-61.4543593116165,-58.3207867070679,-74.0577691831311,-64.5995121157827,-51.439222061779,11,294,33,11.3
-66.2843796861494,-66.4309923845767,-63.3333561908023,-38.167386120521,-45.828152241702,-48.2992300242524,6,91,16,15.3
-67.2475874926003,-73.6132744745017,-54.8599184311111,-70.701863661908,-43.9797056793073,-61.8181582129183,11,175,28,18.3
-73.2407229685248,-68.6499401011305,-60.885010041551,-68.5128890557585,-76.2096913108147,-62.8697295375556,1,157,34,17.3
-65.3354080293144,-78.9722673972534,-100,-100,-82.7026474677629,-82.1970509434108,155,10,37,7.3
-43.9985279478152,-63.9241963932986,-73.3750314203071,-80.7714947149189,-78.2891593910795,-64.9811446274079,11,1,34,6.3
-64.2254632238359,-47.8210053171203,-60.5046132939371,-77.2227055411215,-69.6992671137199,-64.7798045341214,8,181,34,18.3
-84.7804797675207,-79.4708971198024,-80.62416560329,-100,-100,-86.3530685577599,42,205,34,19.3
-100,-77.3667827902634,-72.5198253032917,-71.2580105764073,-72.08048517227,-72.7554356498051,155,276,15,11.3
-72.2685263488869,-64.3578355992369,-39.1762209102408,-60.4063401544398,-53.4239670167912,-57.5666766156717,8,153,30,17.3
-84.9177405724205,-86.418734521269,-87.1356337064038,-59.2287334388366,-64.8958757187362,-64.0049832449644,42,276,15,11.3
-63.5636403311144,-63.6259248158681,-49.1301123962125,-65.3520193670938,-53.3470269167974,-43.130598209161,8,175,28,18.3
-86.1141801431104,-87.0747365392177,-83.6078861237601,-69.6958964913893,-63.9811460247758,-76.3107759610415,42,299,16,12.3
-37.9325901476514,-63.0851472119407,-75.7098592821407,-70.847349330193,-61.6453855904189,-57.326494125167,6,19,34,9.3
-62.3042785631821,-58.339156815139,-65.3394249189207,-38.6780449093114,-49.5728789559528,-55.0104296733198,6,47,20,13.3
-84.4762141971795,-74.2541628367554,-83.5526902053994,-61.9169888647987,-69.3118826487288,-79.8507986948517,11,336,15,17.3
-67.9995493719102,-73.664149731655,-65.9969792293189,-56.934053064688,-54.3931043714468,-45.2291863380457,6,144,21,17.3
-81,-79.9323247445653,-76.0880736316757,-75.6205011937636,-67.5019066779094,-64.4880382800175,155,221,26,20
-69.9356125851753,-82.2266366114391,-77.5814403267466,-82.3119557078135,-62.5881415054466,-69.4938167561577,155,271,32,10.3
-77.9264016946603,-85.7569100850208,-77.0839737969694,-47.499102916883,-49.7684924042678,-56.6733637965843,1,45,18,13.3
-55.5033160481455,-55.6447229606994,-67.5689961766625,-70.3185312663348,-75.7645979638258,-58.3293493328702,6,159,36,17.3
-49.8365104350365,-51.2944481318326,-58.4846387478226,-64.9828373048617,-58.156081057443,-56.9681539681079,1,32,35,11.3
-56.2278099722024,-67.0517932601663,-51.0730097707024,-64.8986290619315,-69.8667358868421,-71.5742372145342,11,61,34,13.3
-70.7727958897868,-87.8471612804434,-85.8343148206644,-100,-100,-84.036675374445,42,13,34,8.3
-68.8321063088416,-68.9966632407592,-51.080165976752,-64.5278770751727,-54.9500906713005,-57.354035526746,1,201,30,19.3
-70.8252040122868,-59.0311123261392,-55.9849099266783,-76.5755619314016,-76.4752503599071,-62.4417659988657,1,209,38,19.3
-69.1389555808002,-73.3631697655312,-60.1611357068769,-57.4317075065233,-67.410717623677,-45.0308930538139,8,288,27,11.3
-83.1184003429467,-76.4124023225556,-78.3393136106524,-87.2397322868086,-86.6696395383269,-79.7150540147774,42,111,36,15.3
-52.1699531069985,-87.8580173280581,-85.8047816283918,-100,-100,-86.9542506432135,42,3,36,6.3
-74.3295531974031,-100,-78.8199960642079,-100,-80.7747612581138,-72.2794311827634,155,246,33,5
-45.32183551299,-70.5849703426311,-77.0174363137734,-78.5050418111186,-78.0966842927075,-74.128299060871,6,237,34,4
-77.9987931060353,-81.6306979423645,-81.6381267504326,-61.5590549245033,-75.4916189971286,-67.5512103608003,1,331,14,16.3
-82.8832525997427,-78.8640889190888,-77.1686631566285,-69.8258610615031,-71.5625812055899,-60.6376124388623,155,53,26,13.3
-100,-77.3155153382859,-58.9368199880576,-66.3361339913745,-67.3364438248514,-74.9929702085941,155,282,21,11.3
-80.0648375129236,-77.8180526292877,-62.5791042070327,-46.4791231902068,-48.9283355830511,-65.3276625351294,8,141,18,17.3
-43.9258667446921,-60.7162864235134,-65.7171862756319,-80.0806819500592,-68.3500789938372,-71.8208968732434,6,3,36,6.3
-47.8169331255766,-58.2675917364678,-66.3621746112371,-77.20948313225,-63.2159355886623,-55.0843839064969,6,19,34,9.3
-86.7491973049654,-81.1501627922556,-83.157513488617,-72.8183272037716,-80.8526981743946,-78.9345773890671,42,301,18,12.3
-75.6392189261741,-67.7171605426658,-69.8157690427405,-36.1804348072492,-49.7556539526057,-51.0037384202116,6,303,20,12.3
-73.1615590515364,-59.4423303441438,-47.371997443437,-51.8133818827521,-57.9697607408448,-44.8894779664907,8,151,28,17.3
-74.0814999028217,-77.2750581447894,-67.3731031041954,-75.4727492677953,-82.378239022187,-72.276681320113,155,294,33,11.3
-84.750551834008,-76.9744999426477,-84.0833024569757,-88,-84.7396480978469,-90.5855410852456,42,232,37,20
-84.8056239320414,-85.3844449621899,-85.954318864769,-76.1246934140057,-74.1020647428757,-74.9809020429285,42,288,27,11.3
-43.9148184062219,-62.3339193262784,-67.8362253079381,-74.7278293494958,-66.4619168801247,-68.8053943361599,6,13,34,8.3
-85.0011149316186,-83.253023076708,-85.3067875589998,-78.3098105818248,-62.5420037009059,-69.9366631550382,42,147,24,17.3
-47.7473005992979,-66.9793052460947,-68.0697397642722,-75.728722138882,-69.3632877334895,-61.349109256597,6,268,33,9.3
-77.8320877098243,-76.8688976783893,-72.6311147203735,-47.7957530056875,-51.6659735056958,-58.8048431212734,11,141,18,17.3
-84.3615683324631,-74.3011184409459,-74.0487158639064,-55.2970824003632,-66.2345715739969,-74.6314229072979,11,323,14,14.3
-78.5315478815788,-73.9494700295595,-74.1693614781665,-56.0814767702347,-52.7186704973035,-62.0884027086939,6,218,23,20
-84.2668204230935,-52.9695719829513,-76.0715808207929,-82.0572831698216,-70.6445098645289,-75.8649802007951,11,234,39,20
-100,-72.7934594448801,-72.9775744158636,-61.7218058518403,-66.2646833549251,-65.0023016483033,155,49,22,13.3
-55.4793440137039,-85.0917718330678,-85.338112669555,-100,-100,-88,42,1,34,6.3
-100,-82.9033587098027,-77.4371717054868,-64.4643278722912,-66.268476280216,-83.1250272351092,155,139,16,17.3
-51.3845881236153,-51.107931466272,-58.4357604397852,-61.9561597468236,-69.5779210886243,-54.536028909096,11,63,36,13.3
-67.3679097097011,-56.8090618388501,-61.5415938279239,-84.0254540996887,-78.9021648143815,-69.5928419388379,8,229,34,20
-86.4608608575199,-88.9133649414657,-83.3180251291351,-77.3317789378617,-82.1470019230907,-81.8026922331125,42,297,14,12.3
-71.5342061624618,-44.2501649602312,-69.3451627533344,-75.7678533620121,-71.1349651568482,-68.488530632524,8,42,39,12.3
-85.5503832092982,-85.388106435856,-83.9569531804031,-84.4185608660014,-78.8313940178525,-73.3562394223613,42,100,25,15.3
-51.1221701240858,-70.8063264627021,-77.3864379588403,-81.5417741339581,-70.8024096570002,-77.0507836413899,8,241,38,4
-73.9137035233639,-82.2260008010333,-59.816766667001,-63.7571216025629,-54.00164737084,-53.1542331436294,8,198,27,19.3
-56.4997507312556,-66.4201156662942,-77.5977324150481,-80.6482006463548,-74.7771796087534,-68.8515322379565,6,18,39,8.3
-51.839722654557,-71.7239170560643,-71.0062795256254,-85.5436039380568,-70.2481622901034,-66.3919662556225,6,3,36,6.3
-100,-100,-81.6915804524301,-64.5458074039689,-75.725227518813,-79.5213282871407,155,215,20,20
-78.2159159766713,-75.4591124766679,-76.9568343303297,-75.1001096715845,-67.4085193747651,-67.5817982772849,11,344,15,19.3
-77.2075763872676,-74.9598736823209,-57.5115924779383,-62.230332335745,-62.5847928099377,-82.3634339393982,1,297,14,12.3
-54.1226054058056,-69.515480420904,-58.3442296760925,-79.847837228509,-68.9769288013347,-71.7973651717715,6,235,32,4
-100,-78.7691219932029,-80.2333204854589,-66.8628664674998,-69.4184136892987,-65.2808830576712,155,47,20,13.3
-82.8925123783464,-75.9924391417099,-61.6955452652426,-82.2753794274101,-80.1499411602875,-72.7930818848716,155,203,32,19.3
-41.1676649386392,-60.7299712852004,-69.8720561283995,-88.3565388424411,-71.4492537071558,-76.1329346486109,6,6,39,6.3
-61.6020167639148,-70.7231746039439,-65.3667746513093,-52.0776291484697,-47.3433226657332,-45.2418077378886,6,147,24,17.3
-57.8607753737611,-54.9128144846639,-52.0155584772193,-58.1967103913919,-60.7307509100383,-59.2237193632714,1,109,34,15.3
-76.9001233920406,-72.3165553438215,-79.9220991186169,-100,-84,-81.6048026099748,155,161,38,17.3
-49.1385467393208,-63.2803181189951,-59.7988622527472,-74.2234665663973,-62.270608896042,-60.3039095031849,11,315,32,12.3
-81.5245763556591,-82.9493815962253,-78.3383662829607,-68.9100793546849,-65.9018912041616,-66.4801696274427,11,339,14,18.3
-70.5729005381034,-70.2850377173601,-58.9871443622481,-61.5824999507991,-55.7724763827538,-53.3290696953111,8,144,21,17.3
-39.6467216140672,-62.9863934582121,-73.079916576867,-81.7311242696053,-75.0049799587791,-66.2729795508723,11,15,36,8.3
-62.6112556325364,-75.6593578980206,-63.4621197359164,-65.4835163735079,-54.9510180725409,-41.6555600989987,6,147,24,17.3
-100,-100,-86,-79.7111779018181,-75.5123597970281,-84.779240588282,42,344,15,19.3
-75.0188675666401,-75.6752378900534,-80.4548461538687,-100,-100,-82.0669432400477,155,230,35,20
-71.0994233399094,-59.3495148415276,-61.445741025352,-76.0268272613754,-68.9728774730548,-64.4548485221387,8,162,39,17.3
-55.4985141172123,-61.2134195915279,-64.0536325559716,-62.1105997692106,-65.714140201946,-70.4523858004576,11,157,34,17.3
-75.3178029325122,-78.9241203538727,-72.8723595857835,-82,-78.9161949330156,-77.9313878689416,155,263,32,8.3
-80.5954803275264,-78.355592330295,-77.7433948352506,-81.2874244528468,-73.5445970547465,-62.088736938625,155,53,26,13.3
-87.2812902159772,-84.74841320802,-80.5119528928333,-75.421486738925,-56.4343790721472,-63.6945881731819,42,94,19,15.3
-81.331387079108,-72.3086537361356,-66.5986682718431,-31.6921540460081,-62.3872919526054,-50.0932636104129,8,45,18,13.3
-67.9578454073209,-73.5569538898494,-68.578043973036,-63.0717955259655,-53.1998081948095,-54.9893579284893,1,284,23,11.3
-71.3430098228836,-66.7044419202905,-43.587804339282,-71.8714414996824,-58.7909285783757,-68.4866547560864,11,227,32,20
-60.2935739297347,-40.3473786331499,-71.3720388812556,-70.9150229349832,-78.1099966649665,-70.2740905117844,1,42,39,12.3
-63.7878479706326,-85.4024257938213,-85.9196137134699,-86,-89.2710933269591,-84.458689978006,42,19,34,9.3
-82.7871597006584,-83.4801485814875,-67.8631896592324,-64.8896498369702,-50.7189660305043,-56.3593435087245,8,190,19,19.3
-80.2209036531338,-66.5901301784143,-49.9572355040445,-82.8492629350918,-68.1718229947686,-63.8580278981009,11,228,33,20
-75.2662674821173,-74.6542633975368,-64.0760628715392,-65.9823920784591,-54.0909622378674,-48.0945167180283,8,288,27,11.3
-60.3987997352642,-60.8072253334064,-53.8200895142319,-57.9035598025953,-54.5776119827087,-43.5622907589193,11,103,28,15.3
-34.3325049237894,-71.3417893006731,-64.9247840834499,-76.1411661817335,-60.3742277889125,-53.098931592539,6,268,33,9.3
-72.9752833044147,-72.9231498632244,-42.1978375770224,-61.2910430245436,-58.341201626278,-41.968476526812,8,55,28,13.3
-82.7406818084205,-74.4417543919164,-100,-82,-82,-81.9810404372293,155,162,39,17.3
-54.8052727798775,-56.5648642713277,-56.3147879225013,-67.7438532920626,-69.1013261184389,-64.2863010443971,8,157,34,17.3
-43.257622104663,-75.7104592977471,-79.1961932231267,-78.1080376462364,-66.8297102191658,-67.9506896693868,1,22,37,9.3
-72.0495899660526,-63.8732969274126,-68.6457727749492,-75.0524887091866,-70.2389657399708,-56.9203500269547,1,205,34,19.3
-41.9105416244205,-51.1160729419914,-69.5367584194563,-84.2948538453283,-79.9073797570153,-74.3167382769942,8,18,39,8.3
-55.411326671757,-53.8623475225509,-58.9891820436822,-81.6428653648563,-72.2749038558495,-57.8498499567688,6,207,36,19.3
-75.0598389492696,-63.3190428794291,-58.8412367288229,-52.6349734469865,-69.5705907028329,-48.2846456177985,1,105,30,15.3
-65.9620006838709,-64.4618417217052,-57.189949896287,-77.3722028067719,-67.6613572375946,-55.8905583541408,6,162,39,17.3
-42.7111775565563,-75.0317625953818,-70.8276385390189,-85.0632929834358,-73.8979021719626,-68.5402379254306,8,10,37,7.3
-61.5263725111262,-62.2106839368318,-58.2429734426815,-70.5362061723824,-67.9397213813386,-64.190141442216,6,181,34,18.3
-63.9606262044492,-59.5967901562714,-54.9092412996387,-58.9842175447623,-64.7478070148457,-56.0298808742662,6,57,30,13.3
-84.4467538702887,-85.8553770403855,-63.6435950758334,-82.2324766543257,-76.1284490181369,-72.2772401442278,42,151,28,17.3
-79.99424562188,-72.4301144912487,-67.831820868731,-47.9206630396507,-52.2166441249295,-58.0080651533842,1,139,16,17.3
-72.7150093243416,-78.0290623930286,-52.9982772791707,-49.2969682159986,-61.619666633395,-57.9776000542249,1,278,17,11.3
-75.8440777617275,-76.8453268685047,-70.5601315562909,-80.2883898493987,-76.7353711912494,-80.8513910705324,155,109,34,15.3
-100,-73.6617889116762,-78.1166345834926,-73.6971785406715,-71.9459361234131,-79.2810696185244,155,276,15,11.3
