1554884291274,70476002a30b,240995b2909c,-1,0,1,-66
1554884291274,70476002a30b,240995b2909c,-1,0,1,-62
1554884291489,70476002a30a,240995b2909c,-1,5,3,-52
1554884291489,70476002a30a,240995b2909c,-1,5,1,-48
1554884291489,70476002a30a,240995b2909c,-1,5,3,-48
1554884291489,70476002a30a,240995b2909c,-1,5,1,-52
1554884291489,70476002a30a,240995b2909c,-1,5,1,-52
1554884291489,70476002a30a,240995b2909c,-1,5,1,-46
1554884291489,70476002a30a,240995b2909c,-1,5,1,-46
1554884291489,70476002a30a,240995b2909c,-1,5,6,-76
1554884291489,70476002a30a,240995b2909c,-1,5,6,-56
1554884291489,70476002a30a,240995b2909c,-1,5,3,-52
1554884291489,70476002a30a,240995b2909c,-1,5,3,-54
1554884291489,70476002a30a,240995b2909c,-1,5,3,-54
1554884291489,70476002a30a,240995b2909c,-1,5,3,-58
1554884291494,70476002a30f,240995b2909c,-1,4,3,-66
1554884291494,70476002a30f,240995b2909c,-1,4,3,-66
1554884291494,70476002a30f,240995b2909c,-1,4,3,-60
1554884291495,70476002a30f,240995b2909c,-1,4,1,-62
1554884291495,70476002a30f,240995b2909c,-1,4,1,-60
1554884291495,70476002a30f,240995b2909c,-1,4,1,-60
1554884291495,70476002a30f,240995b2909c,-1,4,1,-62
1554884291495,70476002a30f,240995b2909c,-1,4,1,-68
1554884291495,70476002a30f,240995b2909c,-1,4,1,-58
1554884291495,70476002a30f,240995b2909c,-1,4,3,-56
1554884291495,70476002a30f,240995b2909c,-1,4,3,-56
1554884291574,70476002a30b,240995b2909c,-1,0,3,-78
1554884291574,70476002a30b,240995b2909c,-1,0,3,-78
1554884291574,70476002a30b,240995b2909c,-1,0,3,-76
1554884291574,70476002a30b,240995b2909c,-1,0,3,-76
1554884291576,70476002a30b,240995b2909c,-1,0,3,-74
1554884291576,70476002a30b,240995b2909c,-1,0,3,-70
1554884291576,70476002a30b,240995b2909c,-1,0,3,-70
1554884291576,70476002a30b,240995b2909c,-1,0,3,-68
1554884291576,70476002a30b,240995b2909c,-1,0,3,-68
1554884291576,70476002a30b,240995b2909c,-1,0,3,-72
1554884291576,70476002a30b,240995b2909c,-1,0,3,-70
1554884291639,70476002a30e,240995b2909c,-1,3,2,-70
1554884291639,70476002a30e,240995b2909c,-1,3,2,-66
1554884291639,70476002a30e,240995b2909c,-1,3,2,-68
1554884291639,70476002a30e,240995b2909c,-1,3,9,-70
1554884291739,70476002a30e,240995b2909c,-1,3,2,-64
1554884291739,70476002a30e,240995b2909c,-1,3,6,-68
1554884291739,70476002a30e,240995b2909c,-1,3,6,-68
1554884291739,70476002a30e,240995b2909c,-1,3,6,-72
1554884291739,70476002a30e,240995b2909c,-1,3,6,-68
1554884291739,70476002a30e,240995b2909c,-1,3,6,-68
1554884291909,70476002a30d,240995b2909c,-1,2,3,-46
1554884291909,70476002a30d,240995b2909c,-1,2,3,-46
1554884291909,70476002a30d,240995b2909c,-1,2,3,-44
1554884291909,70476002a30d,240995b2909c,-1,2,3,-46
1554884291909,70476002a30d,240995b2909c,-1,2,3,-46
1554884291909,70476002a30d,240995b2909c,-1,2,8,-46
1554884291909,70476002a30d,240995b2909c,-1,2,8,-46
1554884291909,70476002a30d,240995b2909c,-1,2,8,-44
1554884291911,70476002a30d,240995b2909c,-1,2,8,-46
1554884291911,70476002a30d,240995b2909c,-1,2,8,-46
1554884291911,70476002a30d,240995b2909c,-1,2,8,-50
1554884291911,70476002a30d,240995b2909c,-1,2,8,-50
1554884291913,70476002a30d,240995b2909c,-1,2,3,-44
1554884291913,70476002a30d,240995b2909c,-1,2,3,-44
1554884291913,70476002a30d,240995b2909c,-1,2,11,-46
1554884291913,70476002a30d,240995b2909c,-1,2,11,-44
1554884291931,70476002a30c,240995b2909c,-1,1,1,-66
1554884292003,70476002a30d,240995b2909c,-1,2,1,-42
1554884292003,70476002a30d,240995b2909c,-1,2,1,-40
1554884292003,70476002a30d,240995b2909c,-1,2,1,-44
1554884292003,70476002a30d,240995b2909c,-1,2,1,-44
1554884292003,70476002a30d,240995b2909c,-1,2,1,-48
1554884292003,70476002a30d,240995b2909c,-1,2,1,-48
1554884292003,70476002a30d,240995b2909c,-1,2,1,-72
1554884292003,70476002a30d,240995b2909c,-1,2,6,-44
1554884292003,70476002a30d,240995b2909c,-1,2,6,-40
1554884292003,70476002a30d,240995b2909c,-1,2,6,-40
1554884292003,70476002a30d,240995b2909c,-1,2,6,-40
1554884292003,70476002a30d,240995b2909c,-1,2,6,-38
1554884292003,70476002a30d,240995b2909c,-1,2,6,-40
1554884292031,70476002a30c,240995b2909c,-1,1,3,-62
1554884292031,70476002a30c,240995b2909c,-1,1,3,-62
1554884292031,70476002a30c,240995b2909c,-1,1,3,-60
1554884292031,70476002a30c,240995b2909c,-1,1,3,-60
1554884292031,70476002a30c,240995b2909c,-1,1,3,-64
1554884292031,70476002a30c,240995b2909c,-1,1,6,-62
1554884292031,70476002a30c,240995b2909c,-1,1,6,-58
1554884292031,70476002a30c,240995b2909c,-1,1,6,-60
1554884292031,70476002a30c,240995b2909c,-1,1,6,-62
1554884292031,70476002a30c,240995b2909c,-1,1,6,-62
1554884292035,70476002a30c,240995b2909c,-1,1,11,-64
1554884292035,70476002a30c,240995b2909c,-1,1,11,-66
1554884292035,70476002a30c,240995b2909c,-1,1,1,-70
1554884292035,70476002a30c,240995b2909c,-1,1,1,-70
1554884292035,70476002a30c,240995b2909c,-1,1,1,-76
1554884292035,70476002a30c,240995b2909c,-1,1,1,-72
1554884292035,70476002a30c,240995b2909c,-1,1,3,-68
1554884292035,70476002a30c,240995b2909c,-1,1,3,-68
1554884292035,70476002a30c,240995b2909c,-1,1,3,-70
1554884292035,70476002a30c,240995b2909c,-1,1,3,-70
1554884292035,70476002a30c,240995b2909c,-1,1,8,-66
1554884292035,70476002a30c,240995b2909c,-1,1,8,-60
1554884292035,70476002a30c,240995b2909c,-1,1,8,-60
1554884292035,70476002a30c,240995b2909c,-1,1,8,-60
1554884292035,70476002a30c,240995b2909c,-1,1,8,-62
1554884292278,70476002a30b,240995b2909c,-1,0,6,-86
1554884292278,70476002a30b,240995b2909c,-1,0,6,-64
1554884292278,70476002a30b,240995b2909c,-1,0,6,-64
1554884292278,70476002a30b,240995b2909c,-1,0,6,-58
1554884292278,70476002a30b,240995b2909c,-1,0,6,-58
1554884292278,70476002a30b,240995b2909c,-1,0,6,-58
1554884292278,70476002a30b,240995b2909c,-1,0,6,-58
1554884292278,70476002a30b,240995b2909c,-1,0,11,-60
1554884292281,70476002a30b,240995b2909c,-1,0,11,-56
1554884292281,70476002a30b,240995b2909c,-1,0,11,-56
1554884292281,70476002a30b,240995b2909c,-1,0,11,-62
1554884292281,70476002a30b,240995b2909c,-1,0,11,-58
1554884292283,70476002a30b,240995b2909c,-1,0,11,-66
1554884292283,70476002a30b,240995b2909c,-1,0,11,-68
1554884292394,70476002a30f,240995b2909c,-1,4,6,-68
1554884292394,70476002a30f,240995b2909c,-1,4,3,-58
1554884292394,70476002a30f,240995b2909c,-1,4,3,-58
1554884292394,70476002a30f,240995b2909c,-1,4,6,-68
1554884292394,70476002a30f,240995b2909c,-1,4,6,-66
1554884292394,70476002a30f,240995b2909c,-1,4,6,-64
1554884292394,70476002a30f,240995b2909c,-1,4,6,-64
1554884292394,70476002a30f,240995b2909c,-1,4,6,-64
1554884292398,70476002a30f,240995b2909c,-1,4,6,-66
1554884292398,70476002a30f,240995b2909c,-1,4,11,-60
1554884292493,70476002a30a,240995b2909c,-1,5,3,-58
1554884292493,70476002a30a,240995b2909c,-1,5,8,-52
1554884292493,70476002a30a,240995b2909c,-1,5,6,-54
1554884292493,70476002a30a,240995b2909c,-1,5,8,-52
